                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                      100                    173.3                    86.36                    43.18          2.0728998184204         -4.7732348442078
                        0                      100                    173.3                    86.36                    43.18          2.0737998485565         -4.7736530303955
                        0                      100                    173.3                    86.36                    43.18          2.0746998786926         -4.7740702629089
                        0                      100                    173.3                    86.36                    43.18          2.0755999088287         -4.7744827270508
                        0                      100                    173.3                    86.36                    43.18          2.0764999389648         -4.7748928070068
                        0                      100                    173.3                    86.36                    43.18           2.077399969101         -4.7753000259399
                        0                      100                    173.3                    86.36                    43.18          2.0782999992371         -4.7757029533386
                        0                      100                    173.3                    86.36                    43.18          2.0792000293732           -4.77610206604
                        0                      100                    173.3                    86.36                    43.18          2.0800998210907           -4.77649974823
                        0                      100                    173.3                    86.36                    43.18          2.0809998512268         -4.7768907546997
                        0                      100                    173.3                    86.36                    43.18          2.0818998813629         -4.7772798538208
                        0                      100                    173.3                    86.36                    43.18           2.082799911499         -4.7776622772217
                        0                      100                    173.3                    86.36                    43.18          2.0836999416351         -4.7780423164368
                        0                      100                    173.3                    86.36                    43.18          2.0845999717712         -4.7784180641174
                        0                      100                    173.3                    86.36                    43.18          2.0855000019073          -4.778790473938
                        0                      100                    173.3                    86.36                    43.18          2.0864000320435         -4.7791557312012
                        0                      100                    173.3                    86.36                    43.18           2.087299823761         -4.7795186042786
                        0                      100                    173.3                    86.36                    43.18          2.0881998538971         -4.7798757553101
                        0                      100                    173.3                    86.36                    43.18          2.0890998840332         -4.7802295684814
                        0                      100                    173.3                    86.36                    43.18          2.0899999141693         -4.7805757522583
                        0                      100                    173.3                    86.36                    43.18          2.0908999443054         -4.7809176445007
                        0                      100                    173.3                    86.36                    43.18          2.0917999744415         -4.7812561988831
                        0                      100                    173.3                    86.36                    43.18          2.0927000045776          -4.781590461731
                        0                      100                    173.3                    86.36                    43.18          2.0936000347137         -4.7819170951843
                        0                      100                    173.3                    86.36                    43.18          2.0944998264313         -4.7822394371033
                        0                      100                    173.3                    86.36                    43.18          2.0953998565674         -4.7825565338135
                        0                      100                    173.3                    86.36                    43.18          2.0962998867035         -4.7828679084778
                        0                      100                    173.3                    86.36                    43.18          2.0971999168396          -4.783173084259
                        0                      100                    173.3                    86.36                    43.18          2.0980999469757         -4.7834739685059
                        0                      100                    173.3                    86.36                    43.18          2.0989999771118         -4.7837705612183
                        0                      100                    173.3                    86.36                    43.18          2.0999000072479         -4.7840604782104
                        0                      100                    173.3                    86.36                    43.18           2.100800037384         -4.7843432426453
                        0                      100                    173.3                    86.36                    43.18          2.1016998291016         -4.7846217155457
                        0                      100                    173.3                    86.36                    43.18          2.1025998592377         -4.7848949432373
                        0                      100                    173.3                    86.36                    43.18          2.1034998893738         -4.7851624488831
                        0                      100                    173.3                    86.36                    43.18          2.1043999195099         -4.7854247093201
                        0                      100                    173.3                    86.36                    43.18           2.105299949646         -4.7856798171997
                        0                      100                    173.3                    86.36                    43.18          2.1061999797821         -4.7859315872192
                        0                      100                    173.3                    86.36                    43.18          2.1071000099182         -4.7861738204956
                        0                      100                    173.3                    86.36                    43.18          2.1080000400543         -4.7864117622375
                        0                      100                    173.3                    86.36                    43.18          2.1088998317719         -4.7866473197937
                        0                      100                    173.3                    86.36                    43.18           2.109799861908         -4.7868738174438
                        0                      100                    173.3                    86.36                    43.18          2.1106998920441         -4.7870979309082
                        0                      100                    173.3                    86.36                    43.18          2.1115999221802         -4.7873110771179
                        0                      100                    173.3                    86.36                    43.18          2.1124999523163         -4.7875213623047
                        0                      100                    173.3                    86.36                    43.18          2.1133999824524         -4.7877259254456
                        0                      100                    173.3                    86.36                    43.18          2.1143000125885         -4.7879247665405
                        0                      100                    173.3                    86.36                    43.18          2.1152000427246         -4.7881164550781
                        0                      100                    173.3                    86.36                    43.18          2.1160998344421         -4.7883038520813
                        0                      100                    173.3                    86.36                    43.18          2.1169998645782         -4.7884874343872
                        0                      100                    173.3                    86.36                    43.18          2.1178998947144         -4.7886633872986
                        0                      100                    173.3                    86.36                    43.18          2.1187999248505         -4.7888336181641
                        0                      100                    173.3                    86.36                    43.18          2.1196999549866         -4.7889986038208
                        0                      100                    173.3                    86.36                    43.18          2.1205999851227         -4.7891583442688
                        0                      100                    173.3                    86.36                    43.18          2.1215000152588         -4.7893123626709
                        0                      100                    173.3                    86.36                    43.18          2.1224000453949         -4.7894611358643
                        0                      100                    173.3                    86.36                    43.18          2.1232998371124         -4.7896041870117
                        0                      100                    173.3                    86.36                    43.18          2.1241998672485         -4.7897415161133
                        0                      100                    173.3                    86.36                    43.18          2.1250998973846         -4.7898736000061
                        0                      100                    173.3                    86.36                    43.18          2.1259999275208         -4.7900018692017
                        0                      100                    173.3                    86.36                    43.18          2.1268999576569         -4.7901253700256
                        0                      100                    173.3                    86.36                    43.18           2.127799987793         -4.7902412414551
                        0                      100                    173.3                    86.36                    43.18          2.1287000179291         -4.7903532981873
                        0                      100                    173.3                    86.36                    43.18          2.1296000480652         -4.7904605865479
                        0                      100                    173.3                    86.36                    43.18          2.1304998397827         -4.7905621528625
                        0                      100                    173.3                    86.36                    43.18          2.1313998699188           -4.79065990448
                        0                      100                    173.3                    86.36                    43.18          2.1322999000549         -4.7907524108887
                        0                      100                    173.3                    86.36                    43.18           2.133199930191         -4.7908391952515
                        0                      100                    173.3                    86.36                    43.18          2.1340999603271         -4.7909231185913
                        0                      100                    173.3                    86.36                    43.18          2.1349999904633         -4.7910017967224
                        0                      100                    173.3                    86.36                    43.18          2.1359000205994         -4.7910752296448
