                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                        0                    173.3                    86.36                    43.18          2.0638999938965       -0.037511475384235
                        0                        0                    173.3                    86.36                    43.18          2.0648000240326       -0.037007130682468
                        0                        0                    173.3                    86.36                    43.18          2.0656998157501       -0.036509569734335
                        0                        0                    173.3                    86.36                    43.18          2.0665998458862       -0.036017239093781
                        0                        0                    173.3                    86.36                    43.18          2.0674998760223       -0.035532213747501
                        0                        0                    173.3                    86.36                    43.18          2.0683999061584       -0.035050854086876
                        0                        0                    173.3                    86.36                    43.18          2.0692999362946       -0.034575756639242
                        0                        0                    173.3                    86.36                    43.18          2.0701999664307       -0.034107964485884
                        0                        0                    173.3                    86.36                    43.18          2.0710999965668       -0.033644873648882
                        0                        0                    173.3                    86.36                    43.18          2.0720000267029       -0.033188045024872
                        0                        0                    173.3                    86.36                    43.18          2.0728998184204       -0.032735396176577
                        0                        0                    173.3                    86.36                    43.18          2.0737998485565       -0.032289527356625
                        0                        0                    173.3                    86.36                    43.18          2.0746998786926       -0.031850434839725
                        0                        0                    173.3                    86.36                    43.18          2.0755999088287       -0.031416043639183
                        0                        0                    173.3                    86.36                    43.18          2.0764999389648       -0.030988946557045
                        0                        0                    173.3                    86.36                    43.18           2.077399969101        -0.03056550770998
                        0                        0                    173.3                    86.36                    43.18          2.0782999992371       -0.030148323625326
                        0                        0                    173.3                    86.36                    43.18          2.0792000293732       -0.029738431796432
                        0                        0                    173.3                    86.36                    43.18          2.0800998210907        -0.02933219820261
                        0                        0                    173.3                    86.36                    43.18          2.0809998512268       -0.028933251276612
                        0                        0                    173.3                    86.36                    43.18          2.0818998813629       -0.028538482263684
                        0                        0                    173.3                    86.36                    43.18           2.082799911499       -0.028149962425232
                        0                        0                    173.3                    86.36                    43.18          2.0836999416351       -0.027766654267907
                        0                        0                    173.3                    86.36                    43.18          2.0845999717712       -0.027390632778406
                        0                        0                    173.3                    86.36                    43.18          2.0855000019073       -0.027018263936043
                        0                        0                    173.3                    86.36                    43.18          2.0864000320435       -0.026651103049517
