                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value

                        0                        0                    173.3                    86.36                    43.18                        2        -0.11335910856724
                        0                        0                    173.3                    86.36                    43.18          2.0009000301361        -0.11263110488653
                        0                        0                    173.3                    86.36                    43.18          2.0017998218536        -0.11190264672041
                        0                        0                    173.3                    86.36                    43.18          2.0027000904083        -0.11117318272591
                        0                        0                    173.3                    86.36                    43.18          2.0035998821259        -0.11044588685036
                        0                        0                    173.3                    86.36                    43.18           2.004499912262         -0.1097197085619
                        0                        0                    173.3                    86.36                    43.18          2.0053999423981        -0.10899043828249
                        0                        0                    173.3                    86.36                    43.18          2.0062999725342         -0.1082654222846
                        0                        0                    173.3                    86.36                    43.18          2.0072000026703        -0.10753888636827
                        0                        0                    173.3                    86.36                    43.18          2.0080997943878        -0.10681608319283
                        0                        0                    173.3                    86.36                    43.18          2.0089998245239        -0.10609283298254
                        0                        0                    173.3                    86.36                    43.18          2.0099000930786        -0.10536962002516
                        0                        0                    173.3                    86.36                    43.18          2.0107998847961         -0.1046511977911
                        0                        0                    173.3                    86.36                    43.18          2.0116999149323        -0.10393230617046
                        0                        0                    173.3                    86.36                    43.18          2.0125999450684        -0.10321556776762
                        0                        0                    173.3                    86.36                    43.18          2.0134999752045        -0.10249993950129
                        0                        0                    173.3                    86.36                    43.18          2.0144000053406        -0.10178647190332
                        0                        0                    173.3                    86.36                    43.18          2.0152997970581        -0.10107357054949
                        0                        0                    173.3                    86.36                    43.18          2.0161998271942        -0.10036545991898
                        0                        0                    173.3                    86.36                    43.18          2.0170998573303       -0.099658437073231
                        0                        0                    173.3                    86.36                    43.18          2.0179998874664       -0.098952531814575
                        0                        0                    173.3                    86.36                    43.18          2.0188999176025       -0.098250865936279
                        0                        0                    173.3                    86.36                    43.18          2.0197999477386        -0.09754978120327
                        0                        0                    173.3                    86.36                    43.18          2.0206999778748       -0.096852414309978
                        0                        0                    173.3                    86.36                    43.18          2.0216000080109       -0.096157722175121
                        0                        0                    173.3                    86.36                    43.18          2.0224997997284       -0.095464140176773
                        0                        0                    173.3                    86.36                    43.18          2.0233998298645       -0.094774276018143
                        0                        0                    173.3                    86.36                    43.18          2.0242998600006       -0.094087600708008
                        0                        0                    173.3                    86.36                    43.18          2.0251998901367       -0.093405172228813
                        0                        0                    173.3                    86.36                    43.18          2.0260999202728       -0.092724353075027
                        0                        0                    173.3                    86.36                    43.18          2.0269999504089       -0.092046223580837
                        0                        0                    173.3                    86.36                    43.18           2.027899980545        -0.09137075394392
                        0                        0                    173.3                    86.36                    43.18          2.0288000106812       -0.090700566768646
                        0                        0                    173.3                    86.36                    43.18          2.0296998023987       -0.090031996369362
                        0                        0                    173.3                    86.36                    43.18          2.0305998325348       -0.089367151260376
                        0                        0                    173.3                    86.36                    43.18          2.0314998626709       -0.088706530630589
                        0                        0                    173.3                    86.36                    43.18           2.032399892807       -0.088048055768013
                        0                        0                    173.3                    86.36                    43.18          2.0332999229431       -0.087394341826439
                        0                        0                    173.3                    86.36                    43.18          2.0341999530792       -0.086743801832199
                        0                        0                    173.3                    86.36                    43.18          2.0350999832153       -0.086096458137035
                        0                        0                    173.3                    86.36                    43.18          2.0360000133514       -0.085452303290367
                        0                        0                    173.3                    86.36                    43.18           2.036899805069       -0.084813416004181
                        0                        0                    173.3                    86.36                    43.18          2.0377998352051       -0.084178760647774
                        0                        0                    173.3                    86.36                    43.18          2.0386998653412       -0.083545729517937
                        0                        0                    173.3                    86.36                    43.18          2.0395998954773       -0.082917958498001
                        0                        0                    173.3                    86.36                    43.18          2.0404999256134       -0.082293890416622
                        0                        0                    173.3                    86.36                    43.18          2.0413999557495       -0.081674575805664
                        0                        0                    173.3                    86.36                    43.18          2.0422999858856       -0.081056870520115
                        0                        0                    173.3                    86.36                    43.18          2.0432000160217       -0.080446526408195
                        0                        0                    173.3                    86.36                    43.18          2.0440998077393       -0.079837799072266
                        0                        0                    173.3                    86.36                    43.18          2.0449998378754       -0.079233802855015
                        0                        0                    173.3                    86.36                    43.18          2.0458998680115       -0.078635081648827
                        0                        0                    173.3                    86.36                    43.18          2.0467998981476       -0.078039012849331
                        0                        0                    173.3                    86.36                    43.18          2.0476999282837       -0.077447161078453
                        0                        0                    173.3                    86.36                    43.18          2.0485999584198       -0.076860055327415
                        0                        0                    173.3                    86.36                    43.18          2.0494999885559       -0.076278209686279
                        0                        0                    173.3                    86.36                    43.18           2.050400018692        -0.07570057362318
                        0                        0                    173.3                    86.36                    43.18          2.0512998104095       -0.075127169489861
                        0                        0                    173.3                    86.36                    43.18          2.0521998405457       -0.074557445943356
                        0                        0                    173.3                    86.36                    43.18          2.0530998706818       -0.073991417884827
                        0                        0                    173.3                    86.36                    43.18          2.0539999008179       -0.073431171476841
                        0                        0                    173.3                    86.36                    43.18           2.054899930954       -0.072874613106251
                        0                        0                    173.3                    86.36                    43.18          2.0557999610901       -0.072323314845562
                        0                        0                    173.3                    86.36                    43.18          2.0566999912262       -0.071774661540985
                        0                        0                    173.3                    86.36                    43.18          2.0576000213623       -0.071232303977013
                        0                        0                    173.3                    86.36                    43.18          2.0584998130798       -0.070695199072361
                        0                        0                    173.3                    86.36                    43.18          2.0593998432159       -0.070160739123821
                        0                        0                    173.3                    86.36                    43.18          2.0602998733521       -0.069632053375244
                        0                        0                    173.3                    86.36                    43.18          2.0611999034882       -0.069107048213482
                        0                        0                    173.3                    86.36                    43.18          2.0620999336243       -0.068588338792324
                        0                        0                    173.3                    86.36                    43.18          2.0629999637604       -0.068071231245995
                        0                        0                    173.3                    86.36                    43.18          2.0638999938965       -0.067560404539108
                        0                        0                    173.3                    86.36                    43.18          2.0648000240326       -0.067054316401482
                        0                        0                    173.3                    86.36                    43.18          2.0656998157501       -0.066553466022015
                        0                        0                    173.3                    86.36                    43.18          2.0665998458862       -0.066054731607437
                        0                        0                    173.3                    86.36                    43.18          2.0674998760223       -0.065562292933464
                        0                        0                    173.3                    86.36                    43.18          2.0683999061584       -0.065075092017651
                        0                        0                    173.3                    86.36                    43.18          2.0692999362946       -0.064593136310577
                        0                        0                    173.3                    86.36                    43.18          2.0701999664307       -0.064113289117813
                        0                        0                    173.3                    86.36                    43.18          2.0710999965668       -0.063640251755714
                        0                        0                    173.3                    86.36                    43.18          2.0720000267029       -0.063171416521072
                        0                        0                    173.3                    86.36                    43.18          2.0728998184204       -0.062706246972084
                        0                        0                    173.3                    86.36                    43.18          2.0737998485565       -0.062247887253761
                        0                        0                    173.3                    86.36                    43.18          2.0746998786926       -0.061792679131031
                        0                        0                    173.3                    86.36                    43.18          2.0755999088287       -0.061341147869825
                        0                        0                    173.3                    86.36                    43.18          2.0764999389648       -0.060896411538124
                        0                        0                    173.3                    86.36                    43.18           2.077399969101       -0.060454308986664
                        0                        0                    173.3                    86.36                    43.18          2.0782999992371       -0.060019005089998
                        0                        0                    173.3                    86.36                    43.18          2.0792000293732       -0.059586331248283
                        0                        0                    173.3                    86.36                    43.18          2.0800998210907       -0.059159927070141
                        0                        0                    173.3                    86.36                    43.18          2.0809998512268       -0.058736681938171
                        0                        0                    173.3                    86.36                    43.18          2.0818998813629         -0.0583186596632
                        0                        0                    173.3                    86.36                    43.18           2.082799911499       -0.057905353605747
                        0                        0                    173.3                    86.36                    43.18          2.0836999416351       -0.057497799396515
