                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                        0                    173.3                    86.36                    43.18          2.1988999843597       -0.033232741057873
                        0                        0                    173.3                    86.36                    43.18          2.1998000144958       -0.033225983381271
                        0                        0                    173.3                    86.36                    43.18          2.2006998062134       -0.033221825957298
                        0                        0                    173.3                    86.36                    43.18          2.2015998363495       -0.033219747245312
                        0                        0                    173.3                    86.36                    43.18          2.2025001049042       -0.033218707889318
                        0                        0                    173.3                    86.36                    43.18          2.2033998966217        -0.03321922570467
                        0                        0                    173.3                    86.36                    43.18          2.2042999267578        -0.03322234377265
                        0                        0                    173.3                    86.36                    43.18          2.2051997184753        -0.03322546184063
                        0                        0                    173.3                    86.36                    43.18            2.20609998703       -0.033232741057873
                        0                        0                    173.3                    86.36                    43.18          2.2070000171661       -0.033240016549826
                        0                        0                    173.3                    86.36                    43.18          2.2078998088837       -0.033250410109758
                        0                        0                    173.3                    86.36                    43.18          2.2087998390198       -0.033259764313698
                        0                        0                    173.3                    86.36                    43.18          2.2097001075745        -0.03327327594161
                        0                        0                    173.3                    86.36                    43.18           2.210599899292       -0.033286266028881
                        0                        0                    173.3                    86.36                    43.18          2.2114999294281       -0.033302377909422
                        0                        0                    173.3                    86.36                    43.18          2.2123999595642       -0.033319529145956
                        0                        0                    173.3                    86.36                    43.18          2.2132999897003        -0.03333668038249
                        0                        0                    173.3                    86.36                    43.18          2.2142000198364       -0.033357471227646
                        0                        0                    173.3                    86.36                    43.18           2.215099811554       -0.033377218991518
                        0                        0                    173.3                    86.36                    43.18          2.2159998416901       -0.033400602638721
                        0                        0                    173.3                    86.36                    43.18          2.2169001102448       -0.033423990011215
                        0                        0                    173.3                    86.36                    43.18          2.2177999019623       -0.033451016992331
                        0                        0                    173.3                    86.36                    43.18          2.2186999320984       -0.033477522432804
                        0                        0                    173.3                    86.36                    43.18          2.2195997238159       -0.033505067229271
                        0                        0                    173.3                    86.36                    43.18          2.2204999923706        -0.03353313356638
                        0                        0                    173.3                    86.36                    43.18          2.2214000225067       -0.033564314246178
                        0                        0                    173.3                    86.36                    43.18          2.2222998142242       -0.033596538007259
                        0                        0                    173.3                    86.36                    43.18          2.2231998443604       -0.033627204596996
                        0                        0                    173.3                    86.36                    43.18           2.224100112915       -0.033662546426058
                        0                        0                    173.3                    86.36                    43.18          2.2249999046326       -0.033696327358484
                        0                        0                    173.3                    86.36                    43.18          2.2258999347687       -0.033732708543539
                        0                        0                    173.3                    86.36                    43.18          2.2267999649048       -0.033769089728594
                        0                        0                    173.3                    86.36                    43.18          2.2276999950409       -0.033809628337622
                        0                        0                    173.3                    86.36                    43.18           2.228600025177       -0.033849127590656
