                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value

                        0                        0                    173.3                    86.36                    43.18                        2        -0.11828418076038
                        0                        0                    173.3                    86.36                    43.18          2.0009000301361        -0.11748965084553
                        0                        0                    173.3                    86.36                    43.18          2.0017998218536        -0.11669465154409
                        0                        0                    173.3                    86.36                    43.18          2.0027000904083        -0.11590183526278
                        0                        0                    173.3                    86.36                    43.18          2.0035998821259         -0.1151096150279
                        0                        0                    173.3                    86.36                    43.18           2.004499912262        -0.11431903392076
                        0                        0                    173.3                    86.36                    43.18          2.0053999423981        -0.11352800577879
                        0                        0                    173.3                    86.36                    43.18          2.0062999725342        -0.11273968219757
                        0                        0                    173.3                    86.36                    43.18          2.0072000026703        -0.11195246130228
                        0                        0                    173.3                    86.36                    43.18          2.0080997943878        -0.11116637289524
                        0                        0                    173.3                    86.36                    43.18          2.0089998245239        -0.11038244515657
                        0                        0                    173.3                    86.36                    43.18          2.0099000930786        -0.10959912091494
                        0                        0                    173.3                    86.36                    43.18          2.0107998847961        -0.10881743580103
                        0                        0                    173.3                    86.36                    43.18          2.0116999149323          -0.108039483428
                        0                        0                    173.3                    86.36                    43.18          2.0125999450684        -0.10726317763329
                        0                        0                    173.3                    86.36                    43.18          2.0134999752045        -0.10648798942566
                        0                        0                    173.3                    86.36                    43.18          2.0144000053406        -0.10571601986885
                        0                        0                    173.3                    86.36                    43.18          2.0152997970581        -0.10494516044855
                        0                        0                    173.3                    86.36                    43.18          2.0161998271942        -0.10417646914721
                        0                        0                    173.3                    86.36                    43.18          2.0170998573303        -0.10341309010983
                        0                        0                    173.3                    86.36                    43.18          2.0179998874664        -0.10265029221773
                        0                        0                    173.3                    86.36                    43.18          2.0188999176025        -0.10188966244459
                        0                        0                    173.3                    86.36                    43.18          2.0197999477386        -0.10113276541233
                        0                        0                    173.3                    86.36                    43.18          2.0206999778748        -0.10037802159786
                        0                        0                    173.3                    86.36                    43.18          2.0216000080109       -0.099628061056137
                        0                        0                    173.3                    86.36                    43.18          2.0224997997284       -0.098880790174007
