                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value

                        0                        0                    173.3                    86.36                    43.18                        2        -0.10956346988678
                        0                        0                    173.3                    86.36                    43.18          2.0009000301361         -0.1088305413723
                        0                        0                    173.3                    86.36                    43.18          2.0017998218536        -0.10810028761625
                        0                        0                    173.3                    86.36                    43.18          2.0027000904083        -0.10736748576164
                        0                        0                    173.3                    86.36                    43.18          2.0035998821259        -0.10663736611605
                        0                        0                    173.3                    86.36                    43.18           2.004499912262        -0.10590626299381
                        0                        0                    173.3                    86.36                    43.18          2.0053999423981        -0.10517782717943
                        0                        0                    173.3                    86.36                    43.18          2.0062999725342        -0.10445050895214
                        0                        0                    173.3                    86.36                    43.18          2.0072000026703        -0.10372325032949
                        0                        0                    173.3                    86.36                    43.18          2.0080997943878        -0.10299815237522
                        0                        0                    173.3                    86.36                    43.18          2.0089998245239        -0.10227311402559
                        0                        0                    173.3                    86.36                    43.18          2.0099000930786         -0.1015507504344
                        0                        0                    173.3                    86.36                    43.18          2.0107998847961        -0.10083106160164
                        0                        0                    173.3                    86.36                    43.18          2.0116999149323        -0.10011196881533
                        0                        0                    173.3                    86.36                    43.18          2.0125999450684       -0.099395550787449
                        0                        0                    173.3                    86.36                    43.18          2.0134999752045       -0.098681285977364
                        0                        0                    173.3                    86.36                    43.18          2.0144000053406       -0.097967602312565
                        0                        0                    173.3                    86.36                    43.18          2.0152997970581         -0.0972565934062
                        0                        0                    173.3                    86.36                    43.18          2.0161998271942       -0.096548780798912
                        0                        0                    173.3                    86.36                    43.18          2.0170998573303       -0.095843642950058
                        0                        0                    173.3                    86.36                    43.18          2.0179998874664       -0.095140129327774
                        0                        0                    173.3                    86.36                    43.18          2.0188999176025       -0.094438783824444
                        0                        0                    173.3                    86.36                    43.18          2.0197999477386       -0.093741670250893
                        0                        0                    173.3                    86.36                    43.18          2.0206999778748       -0.093047231435776
                        0                        0                    173.3                    86.36                    43.18          2.0216000080109       -0.092353887856007
                        0                        0                    173.3                    86.36                    43.18          2.0224997997284       -0.091664269566536
                        0                        0                    173.3                    86.36                    43.18          2.0233998298645       -0.090979412198067
                        0                        0                    173.3                    86.36                    43.18          2.0242998600006       -0.090295135974884
                        0                        0                    173.3                    86.36                    43.18          2.0251998901367       -0.089614570140839
                        0                        0                    173.3                    86.36                    43.18          2.0260999202728       -0.088938243687153
                        0                        0                    173.3                    86.36                    43.18          2.0269999504089       -0.088265620172024
                        0                        0                    173.3                    86.36                    43.18           2.027899980545       -0.087594628334045
                        0                        0                    173.3                    86.36                    43.18          2.0288000106812       -0.086927875876427
                        0                        0                    173.3                    86.36                    43.18          2.0296998023987       -0.086265355348587
                        0                        0                    173.3                    86.36                    43.18          2.0305998325348        -0.08560549467802
                        0                        0                    173.3                    86.36                    43.18          2.0314998626709       -0.084949873387814
                        0                        0                    173.3                    86.36                    43.18           2.032399892807        -0.08429691195488
                        0                        0                    173.3                    86.36                    43.18          2.0332999229431       -0.083648703992367
                        0                        0                    173.3                    86.36                    43.18          2.0341999530792       -0.083005242049694
                        0                        0                    173.3                    86.36                    43.18          2.0350999832153       -0.082363404333591
                        0                        0                    173.3                    86.36                    43.18          2.0360000133514       -0.081726312637329
                        0                        0                    173.3                    86.36                    43.18           2.036899805069       -0.081093974411488
                        0                        0                    173.3                    86.36                    43.18          2.0377998352051       -0.080464296042919
                        0                        0                    173.3                    86.36                    43.18          2.0386998653412       -0.079839363694191
                        0                        0                    173.3                    86.36                    43.18          2.0395998954773       -0.079219177365303
                        0                        0                    173.3                    86.36                    43.18          2.0404999256134       -0.078601643443108
                        0                        0                    173.3                    86.36                    43.18          2.0413999557495       -0.077988341450691
                        0                        0                    173.3                    86.36                    43.18          2.0422999858856       -0.077380299568176
